week,week_start,action_type,origin,destination,product,qty
31,2025-08-11,replenishment_order,F1,DC_W,Product1,255
31,2025-08-11,replenishment_order,F1,DC_W,Product2,267
31,2025-08-11,replenishment_order,F1,DC_W,Product3,301
31,2025-08-11,replenishment_order,F1,DC_W,Product4,229
31,2025-08-11,replenishment_order,F1,DC_W,Product5,134
31,2025-08-11,replenishment_order,F1,DC_C,Product1,130
31,2025-08-11,replenishment_order,F1,DC_C,Product2,326
31,2025-08-11,replenishment_order,F1,DC_C,Product3,166
31,2025-08-11,replenishment_order,F1,DC_C,Product4,108
31,2025-08-11,replenishment_order,F1,DC_C,Product5,393
31,2025-08-11,replenishment_order,F1,DC_E,Product1,394
31,2025-08-11,replenishment_order,F1,DC_E,Product2,213
31,2025-08-11,replenishment_order,F1,DC_E,Product3,107
31,2025-08-11,replenishment_order,F1,DC_E,Product4,318
31,2025-08-11,replenishment_order,F1,DC_E,Product5,349
32,2025-08-18,replenishment_order,F1,DC_W,Product1,137
32,2025-08-18,replenishment_order,F1,DC_W,Product2,140
32,2025-08-18,replenishment_order,F1,DC_W,Product3,346
32,2025-08-18,replenishment_order,F1,DC_W,Product4,376
32,2025-08-18,replenishment_order,F1,DC_W,Product5,337
32,2025-08-18,replenishment_order,F1,DC_C,Product1,160
32,2025-08-18,replenishment_order,F1,DC_C,Product2,223
32,2025-08-18,replenishment_order,F1,DC_C,Product3,280
32,2025-08-18,replenishment_order,F1,DC_C,Product4,148
32,2025-08-18,replenishment_order,F1,DC_C,Product5,163
32,2025-08-18,replenishment_order,F1,DC_E,Product1,184
32,2025-08-18,replenishment_order,F1,DC_E,Product2,252
32,2025-08-18,replenishment_order,F1,DC_E,Product3,253
32,2025-08-18,replenishment_order,F1,DC_E,Product4,344
32,2025-08-18,replenishment_order,F1,DC_E,Product5,325
33,2025-08-25,replenishment_order,F1,DC_W,Product1,374
33,2025-08-25,replenishment_order,F1,DC_W,Product2,349
33,2025-08-25,replenishment_order,F1,DC_W,Product3,176
33,2025-08-25,replenishment_order,F1,DC_W,Product4,199
33,2025-08-25,replenishment_order,F1,DC_W,Product5,250
33,2025-08-25,replenishment_order,F1,DC_C,Product1,104
33,2025-08-25,replenishment_order,F1,DC_C,Product2,371
33,2025-08-25,replenishment_order,F1,DC_C,Product3,113
33,2025-08-25,replenishment_order,F1,DC_C,Product4,196
33,2025-08-25,replenishment_order,F1,DC_C,Product5,270
33,2025-08-25,replenishment_order,F1,DC_E,Product1,255
33,2025-08-25,replenishment_order,F1,DC_E,Product2,296
33,2025-08-25,replenishment_order,F1,DC_E,Product3,258
33,2025-08-25,replenishment_order,F1,DC_E,Product4,168
33,2025-08-25,replenishment_order,F1,DC_E,Product5,160
34,2025-09-01,replenishment_order,F1,DC_W,Product1,372
34,2025-09-01,replenishment_order,F1,DC_W,Product2,179
34,2025-09-01,replenishment_order,F1,DC_W,Product3,184
34,2025-09-01,replenishment_order,F1,DC_W,Product4,223
34,2025-09-01,replenishment_order,F1,DC_W,Product5,141
34,2025-09-01,replenishment_order,F1,DC_C,Product1,252
34,2025-09-01,replenishment_order,F1,DC_C,Product2,299
34,2025-09-01,replenishment_order,F1,DC_C,Product3,335
34,2025-09-01,replenishment_order,F1,DC_C,Product4,313
34,2025-09-01,replenishment_order,F1,DC_C,Product5,144
34,2025-09-01,replenishment_order,F1,DC_E,Product1,236
34,2025-09-01,replenishment_order,F1,DC_E,Product2,111
34,2025-09-01,replenishment_order,F1,DC_E,Product3,105
34,2025-09-01,replenishment_order,F1,DC_E,Product4,232
34,2025-09-01,replenishment_order,F1,DC_E,Product5,175
35,2025-09-08,replenishment_order,F1,DC_W,Product1,305
35,2025-09-08,replenishment_order,F1,DC_W,Product2,317
35,2025-09-08,replenishment_order,F1,DC_W,Product3,368
35,2025-09-08,replenishment_order,F1,DC_W,Product4,328
35,2025-09-08,replenishment_order,F1,DC_W,Product5,114
35,2025-09-08,replenishment_order,F1,DC_C,Product1,211
35,2025-09-08,replenishment_order,F1,DC_C,Product2,181
35,2025-09-08,replenishment_order,F1,DC_C,Product3,215
35,2025-09-08,replenishment_order,F1,DC_C,Product4,148
35,2025-09-08,replenishment_order,F1,DC_C,Product5,129
35,2025-09-08,replenishment_order,F1,DC_E,Product1,256
35,2025-09-08,replenishment_order,F1,DC_E,Product2,316
35,2025-09-08,replenishment_order,F1,DC_E,Product3,310
35,2025-09-08,replenishment_order,F1,DC_E,Product4,235
35,2025-09-08,replenishment_order,F1,DC_E,Product5,256
36,2025-09-15,replenishment_order,F1,DC_W,Product1,254
36,2025-09-15,replenishment_order,F1,DC_W,Product2,307
36,2025-09-15,replenishment_order,F1,DC_W,Product3,114
36,2025-09-15,replenishment_order,F1,DC_W,Product4,312
36,2025-09-15,replenishment_order,F1,DC_W,Product5,274
36,2025-09-15,replenishment_order,F1,DC_C,Product1,159
36,2025-09-15,replenishment_order,F1,DC_C,Product2,114
36,2025-09-15,replenishment_order,F1,DC_C,Product3,132
36,2025-09-15,replenishment_order,F1,DC_C,Product4,257
36,2025-09-15,replenishment_order,F1,DC_C,Product5,327
36,2025-09-15,replenishment_order,F1,DC_E,Product1,200
36,2025-09-15,replenishment_order,F1,DC_E,Product2,213
36,2025-09-15,replenishment_order,F1,DC_E,Product3,380
36,2025-09-15,replenishment_order,F1,DC_E,Product4,163
36,2025-09-15,replenishment_order,F1,DC_E,Product5,131
37,2025-09-22,replenishment_order,F1,DC_W,Product1,203
37,2025-09-22,replenishment_order,F1,DC_W,Product2,323
37,2025-09-22,replenishment_order,F1,DC_W,Product3,287
37,2025-09-22,replenishment_order,F1,DC_W,Product4,224
37,2025-09-22,replenishment_order,F1,DC_W,Product5,389
37,2025-09-22,replenishment_order,F1,DC_C,Product1,320
37,2025-09-22,replenishment_order,F1,DC_C,Product2,118
37,2025-09-22,replenishment_order,F1,DC_C,Product3,323
37,2025-09-22,replenishment_order,F1,DC_C,Product4,107
37,2025-09-22,replenishment_order,F1,DC_C,Product5,295
37,2025-09-22,replenishment_order,F1,DC_E,Product1,163
37,2025-09-22,replenishment_order,F1,DC_E,Product2,308
37,2025-09-22,replenishment_order,F1,DC_E,Product3,192
37,2025-09-22,replenishment_order,F1,DC_E,Product4,361
37,2025-09-22,replenishment_order,F1,DC_E,Product5,201
38,2025-09-29,replenishment_order,F1,DC_W,Product1,285
38,2025-09-29,replenishment_order,F1,DC_W,Product2,185
38,2025-09-29,replenishment_order,F1,DC_W,Product3,375
38,2025-09-29,replenishment_order,F1,DC_W,Product4,334
38,2025-09-29,replenishment_order,F1,DC_W,Product5,172
38,2025-09-29,replenishment_order,F1,DC_C,Product1,384
38,2025-09-29,replenishment_order,F1,DC_C,Product2,207
38,2025-09-29,replenishment_order,F1,DC_C,Product3,295
38,2025-09-29,replenishment_order,F1,DC_C,Product4,322
38,2025-09-29,replenishment_order,F1,DC_C,Product5,106
38,2025-09-29,replenishment_order,F1,DC_E,Product1,387
38,2025-09-29,replenishment_order,F1,DC_E,Product2,203
38,2025-09-29,replenishment_order,F1,DC_E,Product3,156
38,2025-09-29,replenishment_order,F1,DC_E,Product4,355
38,2025-09-29,replenishment_order,F1,DC_E,Product5,310
39,2025-10-06,replenishment_order,F1,DC_W,Product1,126
39,2025-10-06,replenishment_order,F1,DC_W,Product2,135
39,2025-10-06,replenishment_order,F1,DC_W,Product3,314
39,2025-10-06,replenishment_order,F1,DC_W,Product4,122
39,2025-10-06,replenishment_order,F1,DC_W,Product5,375
39,2025-10-06,replenishment_order,F1,DC_C,Product1,322
39,2025-10-06,replenishment_order,F1,DC_C,Product2,200
39,2025-10-06,replenishment_order,F1,DC_C,Product3,208
39,2025-10-06,replenishment_order,F1,DC_C,Product4,251
39,2025-10-06,replenishment_order,F1,DC_C,Product5,208
39,2025-10-06,replenishment_order,F1,DC_E,Product1,335
39,2025-10-06,replenishment_order,F1,DC_E,Product2,392
39,2025-10-06,replenishment_order,F1,DC_E,Product3,275
39,2025-10-06,replenishment_order,F1,DC_E,Product4,233
39,2025-10-06,replenishment_order,F1,DC_E,Product5,166
40,2025-10-13,replenishment_order,F1,DC_W,Product1,296
40,2025-10-13,replenishment_order,F1,DC_W,Product2,305
40,2025-10-13,replenishment_order,F1,DC_W,Product3,305
40,2025-10-13,replenishment_order,F1,DC_W,Product4,108
40,2025-10-13,replenishment_order,F1,DC_W,Product5,369
40,2025-10-13,replenishment_order,F1,DC_C,Product1,201
40,2025-10-13,replenishment_order,F1,DC_C,Product2,323
40,2025-10-13,replenishment_order,F1,DC_C,Product3,327
40,2025-10-13,replenishment_order,F1,DC_C,Product4,295
40,2025-10-13,replenishment_order,F1,DC_C,Product5,218
40,2025-10-13,replenishment_order,F1,DC_E,Product1,282
40,2025-10-13,replenishment_order,F1,DC_E,Product2,112
40,2025-10-13,replenishment_order,F1,DC_E,Product3,328
40,2025-10-13,replenishment_order,F1,DC_E,Product4,129
40,2025-10-13,replenishment_order,F1,DC_E,Product5,219
41,2025-10-20,replenishment_order,F1,DC_W,Product1,131
41,2025-10-20,replenishment_order,F1,DC_W,Product2,351
41,2025-10-20,replenishment_order,F1,DC_W,Product3,265
41,2025-10-20,replenishment_order,F1,DC_W,Product4,307
41,2025-10-20,replenishment_order,F1,DC_W,Product5,304
41,2025-10-20,replenishment_order,F1,DC_C,Product1,352
41,2025-10-20,replenishment_order,F1,DC_C,Product2,139
41,2025-10-20,replenishment_order,F1,DC_C,Product3,297
41,2025-10-20,replenishment_order,F1,DC_C,Product4,272
41,2025-10-20,replenishment_order,F1,DC_C,Product5,109
41,2025-10-20,replenishment_order,F1,DC_E,Product1,160
41,2025-10-20,replenishment_order,F1,DC_E,Product2,180
41,2025-10-20,replenishment_order,F1,DC_E,Product3,121
41,2025-10-20,replenishment_order,F1,DC_E,Product4,206
41,2025-10-20,replenishment_order,F1,DC_E,Product5,108
42,2025-10-27,replenishment_order,F1,DC_W,Product1,265
42,2025-10-27,replenishment_order,F1,DC_W,Product2,163
42,2025-10-27,replenishment_order,F1,DC_W,Product3,186
42,2025-10-27,replenishment_order,F1,DC_W,Product4,373
42,2025-10-27,replenishment_order,F1,DC_W,Product5,250
42,2025-10-27,replenishment_order,F1,DC_C,Product1,180
42,2025-10-27,replenishment_order,F1,DC_C,Product2,279
42,2025-10-27,replenishment_order,F1,DC_C,Product3,160
42,2025-10-27,replenishment_order,F1,DC_C,Product4,122
42,2025-10-27,replenishment_order,F1,DC_C,Product5,106
42,2025-10-27,replenishment_order,F1,DC_E,Product1,385
42,2025-10-27,replenishment_order,F1,DC_E,Product2,317
42,2025-10-27,replenishment_order,F1,DC_E,Product3,339
42,2025-10-27,replenishment_order,F1,DC_E,Product4,394
42,2025-10-27,replenishment_order,F1,DC_E,Product5,379
43,2025-11-03,replenishment_order,F1,DC_W,Product1,321
43,2025-11-03,replenishment_order,F1,DC_W,Product2,308
43,2025-11-03,replenishment_order,F1,DC_W,Product3,201
43,2025-11-03,replenishment_order,F1,DC_W,Product4,131
43,2025-11-03,replenishment_order,F1,DC_W,Product5,272
43,2025-11-03,replenishment_order,F1,DC_C,Product1,272
43,2025-11-03,replenishment_order,F1,DC_C,Product2,385
43,2025-11-03,replenishment_order,F1,DC_C,Product3,232
43,2025-11-03,replenishment_order,F1,DC_C,Product4,307
43,2025-11-03,replenishment_order,F1,DC_C,Product5,272
43,2025-11-03,replenishment_order,F1,DC_E,Product1,153
43,2025-11-03,replenishment_order,F1,DC_E,Product2,277
43,2025-11-03,replenishment_order,F1,DC_E,Product3,262
43,2025-11-03,replenishment_order,F1,DC_E,Product4,248
43,2025-11-03,replenishment_order,F1,DC_E,Product5,254
44,2025-11-10,replenishment_order,F1,DC_W,Product1,149
44,2025-11-10,replenishment_order,F1,DC_W,Product2,239
44,2025-11-10,replenishment_order,F1,DC_W,Product3,281
44,2025-11-10,replenishment_order,F1,DC_W,Product4,246
44,2025-11-10,replenishment_order,F1,DC_W,Product5,246
44,2025-11-10,replenishment_order,F1,DC_C,Product1,123
44,2025-11-10,replenishment_order,F1,DC_C,Product2,157
44,2025-11-10,replenishment_order,F1,DC_C,Product3,196
44,2025-11-10,replenishment_order,F1,DC_C,Product4,225
44,2025-11-10,replenishment_order,F1,DC_C,Product5,278
44,2025-11-10,replenishment_order,F1,DC_E,Product1,359
44,2025-11-10,replenishment_order,F1,DC_E,Product2,147
44,2025-11-10,replenishment_order,F1,DC_E,Product3,104
44,2025-11-10,replenishment_order,F1,DC_E,Product4,234
44,2025-11-10,replenishment_order,F1,DC_E,Product5,229
45,2025-11-17,replenishment_order,F1,DC_W,Product1,265
45,2025-11-17,replenishment_order,F1,DC_W,Product2,349
45,2025-11-17,replenishment_order,F1,DC_W,Product3,340
45,2025-11-17,replenishment_order,F1,DC_W,Product4,130
45,2025-11-17,replenishment_order,F1,DC_W,Product5,380
45,2025-11-17,replenishment_order,F1,DC_C,Product1,133
45,2025-11-17,replenishment_order,F1,DC_C,Product2,290
45,2025-11-17,replenishment_order,F1,DC_C,Product3,301
45,2025-11-17,replenishment_order,F1,DC_C,Product4,303
45,2025-11-17,replenishment_order,F1,DC_C,Product5,179
45,2025-11-17,replenishment_order,F1,DC_E,Product1,199
45,2025-11-17,replenishment_order,F1,DC_E,Product2,264
45,2025-11-17,replenishment_order,F1,DC_E,Product3,159
45,2025-11-17,replenishment_order,F1,DC_E,Product4,106
45,2025-11-17,replenishment_order,F1,DC_E,Product5,268
46,2025-11-24,replenishment_order,F1,DC_W,Product1,239
46,2025-11-24,replenishment_order,F1,DC_W,Product2,297
46,2025-11-24,replenishment_order,F1,DC_W,Product3,144
46,2025-11-24,replenishment_order,F1,DC_W,Product4,352
46,2025-11-24,replenishment_order,F1,DC_W,Product5,143
46,2025-11-24,replenishment_order,F1,DC_C,Product1,367
46,2025-11-24,replenishment_order,F1,DC_C,Product2,234
46,2025-11-24,replenishment_order,F1,DC_C,Product3,264
46,2025-11-24,replenishment_order,F1,DC_C,Product4,368
46,2025-11-24,replenishment_order,F1,DC_C,Product5,189
46,2025-11-24,replenishment_order,F1,DC_E,Product1,154
46,2025-11-24,replenishment_order,F1,DC_E,Product2,233
46,2025-11-24,replenishment_order,F1,DC_E,Product3,173
46,2025-11-24,replenishment_order,F1,DC_E,Product4,258
46,2025-11-24,replenishment_order,F1,DC_E,Product5,182
47,2025-12-01,replenishment_order,F1,DC_W,Product1,359
47,2025-12-01,replenishment_order,F1,DC_W,Product2,282
47,2025-12-01,replenishment_order,F1,DC_W,Product3,100
47,2025-12-01,replenishment_order,F1,DC_W,Product4,341
47,2025-12-01,replenishment_order,F1,DC_W,Product5,199
47,2025-12-01,replenishment_order,F1,DC_C,Product1,196
47,2025-12-01,replenishment_order,F1,DC_C,Product2,214
47,2025-12-01,replenishment_order,F1,DC_C,Product3,289
47,2025-12-01,replenishment_order,F1,DC_C,Product4,232
47,2025-12-01,replenishment_order,F1,DC_C,Product5,288
47,2025-12-01,replenishment_order,F1,DC_E,Product1,144
47,2025-12-01,replenishment_order,F1,DC_E,Product2,391
47,2025-12-01,replenishment_order,F1,DC_E,Product3,318
47,2025-12-01,replenishment_order,F1,DC_E,Product4,175
47,2025-12-01,replenishment_order,F1,DC_E,Product5,317
48,2025-12-08,replenishment_order,F1,DC_W,Product1,272
48,2025-12-08,replenishment_order,F1,DC_W,Product2,132
48,2025-12-08,replenishment_order,F1,DC_W,Product3,153
48,2025-12-08,replenishment_order,F1,DC_W,Product4,112
48,2025-12-08,replenishment_order,F1,DC_W,Product5,342
48,2025-12-08,replenishment_order,F1,DC_C,Product1,265
48,2025-12-08,replenishment_order,F1,DC_C,Product2,195
48,2025-12-08,replenishment_order,F1,DC_C,Product3,137
48,2025-12-08,replenishment_order,F1,DC_C,Product4,245
48,2025-12-08,replenishment_order,F1,DC_C,Product5,257
48,2025-12-08,replenishment_order,F1,DC_E,Product1,310
48,2025-12-08,replenishment_order,F1,DC_E,Product2,390
48,2025-12-08,replenishment_order,F1,DC_E,Product3,230
48,2025-12-08,replenishment_order,F1,DC_E,Product4,221
48,2025-12-08,replenishment_order,F1,DC_E,Product5,210
49,2025-12-15,replenishment_order,F1,DC_W,Product1,348
49,2025-12-15,replenishment_order,F1,DC_W,Product2,146
49,2025-12-15,replenishment_order,F1,DC_W,Product3,203
49,2025-12-15,replenishment_order,F1,DC_W,Product4,317
49,2025-12-15,replenishment_order,F1,DC_W,Product5,104
49,2025-12-15,replenishment_order,F1,DC_C,Product1,186
49,2025-12-15,replenishment_order,F1,DC_C,Product2,292
49,2025-12-15,replenishment_order,F1,DC_C,Product3,155
49,2025-12-15,replenishment_order,F1,DC_C,Product4,190
49,2025-12-15,replenishment_order,F1,DC_C,Product5,245
49,2025-12-15,replenishment_order,F1,DC_E,Product1,226
49,2025-12-15,replenishment_order,F1,DC_E,Product2,131
49,2025-12-15,replenishment_order,F1,DC_E,Product3,381
49,2025-12-15,replenishment_order,F1,DC_E,Product4,113
49,2025-12-15,replenishment_order,F1,DC_E,Product5,324
50,2025-12-22,replenishment_order,F1,DC_W,Product1,121
50,2025-12-22,replenishment_order,F1,DC_W,Product2,240
50,2025-12-22,replenishment_order,F1,DC_W,Product3,152
50,2025-12-22,replenishment_order,F1,DC_W,Product4,142
50,2025-12-22,replenishment_order,F1,DC_W,Product5,137
50,2025-12-22,replenishment_order,F1,DC_C,Product1,235
50,2025-12-22,replenishment_order,F1,DC_C,Product2,254
50,2025-12-22,replenishment_order,F1,DC_C,Product3,140
50,2025-12-22,replenishment_order,F1,DC_C,Product4,393
50,2025-12-22,replenishment_order,F1,DC_C,Product5,177
50,2025-12-22,replenishment_order,F1,DC_E,Product1,237
50,2025-12-22,replenishment_order,F1,DC_E,Product2,164
50,2025-12-22,replenishment_order,F1,DC_E,Product3,248
50,2025-12-22,replenishment_order,F1,DC_E,Product4,326
50,2025-12-22,replenishment_order,F1,DC_E,Product5,256
51,2025-12-29,replenishment_order,F1,DC_W,Product1,185
51,2025-12-29,replenishment_order,F1,DC_W,Product2,174
51,2025-12-29,replenishment_order,F1,DC_W,Product3,327
51,2025-12-29,replenishment_order,F1,DC_W,Product4,135
51,2025-12-29,replenishment_order,F1,DC_W,Product5,210
51,2025-12-29,replenishment_order,F1,DC_C,Product1,145
51,2025-12-29,replenishment_order,F1,DC_C,Product2,177
51,2025-12-29,replenishment_order,F1,DC_C,Product3,145
51,2025-12-29,replenishment_order,F1,DC_C,Product4,366
51,2025-12-29,replenishment_order,F1,DC_C,Product5,319
51,2025-12-29,replenishment_order,F1,DC_E,Product1,268
51,2025-12-29,replenishment_order,F1,DC_E,Product2,167
51,2025-12-29,replenishment_order,F1,DC_E,Product3,253
51,2025-12-29,replenishment_order,F1,DC_E,Product4,256
51,2025-12-29,replenishment_order,F1,DC_E,Product5,277
52,2026-01-05,replenishment_order,F1,DC_W,Product1,118
52,2026-01-05,replenishment_order,F1,DC_W,Product2,391
52,2026-01-05,replenishment_order,F1,DC_W,Product3,239
52,2026-01-05,replenishment_order,F1,DC_W,Product4,377
52,2026-01-05,replenishment_order,F1,DC_W,Product5,102
52,2026-01-05,replenishment_order,F1,DC_C,Product1,174
52,2026-01-05,replenishment_order,F1,DC_C,Product2,131
52,2026-01-05,replenishment_order,F1,DC_C,Product3,330
52,2026-01-05,replenishment_order,F1,DC_C,Product4,196
52,2026-01-05,replenishment_order,F1,DC_C,Product5,352
52,2026-01-05,replenishment_order,F1,DC_E,Product1,349
52,2026-01-05,replenishment_order,F1,DC_E,Product2,300
52,2026-01-05,replenishment_order,F1,DC_E,Product3,299
52,2026-01-05,replenishment_order,F1,DC_E,Product4,310
52,2026-01-05,replenishment_order,F1,DC_E,Product5,302
53,2026-01-12,replenishment_order,F1,DC_W,Product1,216
53,2026-01-12,replenishment_order,F1,DC_W,Product2,304
53,2026-01-12,replenishment_order,F1,DC_W,Product3,369
53,2026-01-12,replenishment_order,F1,DC_W,Product4,199
53,2026-01-12,replenishment_order,F1,DC_W,Product5,383
53,2026-01-12,replenishment_order,F1,DC_C,Product1,104
53,2026-01-12,replenishment_order,F1,DC_C,Product2,204
53,2026-01-12,replenishment_order,F1,DC_C,Product3,139
53,2026-01-12,replenishment_order,F1,DC_C,Product4,137
53,2026-01-12,replenishment_order,F1,DC_C,Product5,344
53,2026-01-12,replenishment_order,F1,DC_E,Product1,375
53,2026-01-12,replenishment_order,F1,DC_E,Product2,333
53,2026-01-12,replenishment_order,F1,DC_E,Product3,392
53,2026-01-12,replenishment_order,F1,DC_E,Product4,164
53,2026-01-12,replenishment_order,F1,DC_E,Product5,142
54,2026-01-19,replenishment_order,F1,DC_W,Product1,256
54,2026-01-19,replenishment_order,F1,DC_W,Product2,348
54,2026-01-19,replenishment_order,F1,DC_W,Product3,111
54,2026-01-19,replenishment_order,F1,DC_W,Product4,398
54,2026-01-19,replenishment_order,F1,DC_W,Product5,280
54,2026-01-19,replenishment_order,F1,DC_C,Product1,393
54,2026-01-19,replenishment_order,F1,DC_C,Product2,209
54,2026-01-19,replenishment_order,F1,DC_C,Product3,237
54,2026-01-19,replenishment_order,F1,DC_C,Product4,325
54,2026-01-19,replenishment_order,F1,DC_C,Product5,337
54,2026-01-19,replenishment_order,F1,DC_E,Product1,169
54,2026-01-19,replenishment_order,F1,DC_E,Product2,378
54,2026-01-19,replenishment_order,F1,DC_E,Product3,360
54,2026-01-19,replenishment_order,F1,DC_E,Product4,105
54,2026-01-19,replenishment_order,F1,DC_E,Product5,138
55,2026-01-26,replenishment_order,F1,DC_W,Product1,248
55,2026-01-26,replenishment_order,F1,DC_W,Product2,238
55,2026-01-26,replenishment_order,F1,DC_W,Product3,312
55,2026-01-26,replenishment_order,F1,DC_W,Product4,126
55,2026-01-26,replenishment_order,F1,DC_W,Product5,293
55,2026-01-26,replenishment_order,F1,DC_C,Product1,284
55,2026-01-26,replenishment_order,F1,DC_C,Product2,170
55,2026-01-26,replenishment_order,F1,DC_C,Product3,262
55,2026-01-26,replenishment_order,F1,DC_C,Product4,166
55,2026-01-26,replenishment_order,F1,DC_C,Product5,144
55,2026-01-26,replenishment_order,F1,DC_E,Product1,271
55,2026-01-26,replenishment_order,F1,DC_E,Product2,393
55,2026-01-26,replenishment_order,F1,DC_E,Product3,171
55,2026-01-26,replenishment_order,F1,DC_E,Product4,206
55,2026-01-26,replenishment_order,F1,DC_E,Product5,176
56,2026-02-02,replenishment_order,F1,DC_W,Product1,179
56,2026-02-02,replenishment_order,F1,DC_W,Product2,221
56,2026-02-02,replenishment_order,F1,DC_W,Product3,310
56,2026-02-02,replenishment_order,F1,DC_W,Product4,111
56,2026-02-02,replenishment_order,F1,DC_W,Product5,387
56,2026-02-02,replenishment_order,F1,DC_C,Product1,113
56,2026-02-02,replenishment_order,F1,DC_C,Product2,364
56,2026-02-02,replenishment_order,F1,DC_C,Product3,368
56,2026-02-02,replenishment_order,F1,DC_C,Product4,257
56,2026-02-02,replenishment_order,F1,DC_C,Product5,141
56,2026-02-02,replenishment_order,F1,DC_E,Product1,269
56,2026-02-02,replenishment_order,F1,DC_E,Product2,288
56,2026-02-02,replenishment_order,F1,DC_E,Product3,357
56,2026-02-02,replenishment_order,F1,DC_E,Product4,265
56,2026-02-02,replenishment_order,F1,DC_E,Product5,223
57,2026-02-09,replenishment_order,F1,DC_W,Product1,351
57,2026-02-09,replenishment_order,F1,DC_W,Product2,394
57,2026-02-09,replenishment_order,F1,DC_W,Product3,293
57,2026-02-09,replenishment_order,F1,DC_W,Product4,362
57,2026-02-09,replenishment_order,F1,DC_W,Product5,279
57,2026-02-09,replenishment_order,F1,DC_C,Product1,306
57,2026-02-09,replenishment_order,F1,DC_C,Product2,306
57,2026-02-09,replenishment_order,F1,DC_C,Product3,311
57,2026-02-09,replenishment_order,F1,DC_C,Product4,196
57,2026-02-09,replenishment_order,F1,DC_C,Product5,272
57,2026-02-09,replenishment_order,F1,DC_E,Product1,278
57,2026-02-09,replenishment_order,F1,DC_E,Product2,194
57,2026-02-09,replenishment_order,F1,DC_E,Product3,204
57,2026-02-09,replenishment_order,F1,DC_E,Product4,328
57,2026-02-09,replenishment_order,F1,DC_E,Product5,274
58,2026-02-16,replenishment_order,F1,DC_W,Product1,144
58,2026-02-16,replenishment_order,F1,DC_W,Product2,351
58,2026-02-16,replenishment_order,F1,DC_W,Product3,364
58,2026-02-16,replenishment_order,F1,DC_W,Product4,239
58,2026-02-16,replenishment_order,F1,DC_W,Product5,162
58,2026-02-16,replenishment_order,F1,DC_C,Product1,384
58,2026-02-16,replenishment_order,F1,DC_C,Product2,364
58,2026-02-16,replenishment_order,F1,DC_C,Product3,173
58,2026-02-16,replenishment_order,F1,DC_C,Product4,128
58,2026-02-16,replenishment_order,F1,DC_C,Product5,232
58,2026-02-16,replenishment_order,F1,DC_E,Product1,302
58,2026-02-16,replenishment_order,F1,DC_E,Product2,152
58,2026-02-16,replenishment_order,F1,DC_E,Product3,253
58,2026-02-16,replenishment_order,F1,DC_E,Product4,227
58,2026-02-16,replenishment_order,F1,DC_E,Product5,367
59,2026-02-23,replenishment_order,F1,DC_W,Product1,228
59,2026-02-23,replenishment_order,F1,DC_W,Product2,260
59,2026-02-23,replenishment_order,F1,DC_W,Product3,386
59,2026-02-23,replenishment_order,F1,DC_W,Product4,189
59,2026-02-23,replenishment_order,F1,DC_W,Product5,186
59,2026-02-23,replenishment_order,F1,DC_C,Product1,339
59,2026-02-23,replenishment_order,F1,DC_C,Product2,183
59,2026-02-23,replenishment_order,F1,DC_C,Product3,349
59,2026-02-23,replenishment_order,F1,DC_C,Product4,128
59,2026-02-23,replenishment_order,F1,DC_C,Product5,133
59,2026-02-23,replenishment_order,F1,DC_E,Product1,370
59,2026-02-23,replenishment_order,F1,DC_E,Product2,262
59,2026-02-23,replenishment_order,F1,DC_E,Product3,315
59,2026-02-23,replenishment_order,F1,DC_E,Product4,167
59,2026-02-23,replenishment_order,F1,DC_E,Product5,149
60,2026-03-02,replenishment_order,F1,DC_W,Product1,350
60,2026-03-02,replenishment_order,F1,DC_W,Product2,207
60,2026-03-02,replenishment_order,F1,DC_W,Product3,236
60,2026-03-02,replenishment_order,F1,DC_W,Product4,108
60,2026-03-02,replenishment_order,F1,DC_W,Product5,215
60,2026-03-02,replenishment_order,F1,DC_C,Product1,331
60,2026-03-02,replenishment_order,F1,DC_C,Product2,346
60,2026-03-02,replenishment_order,F1,DC_C,Product3,309
60,2026-03-02,replenishment_order,F1,DC_C,Product4,307
60,2026-03-02,replenishment_order,F1,DC_C,Product5,251
60,2026-03-02,replenishment_order,F1,DC_E,Product1,261
60,2026-03-02,replenishment_order,F1,DC_E,Product2,322
60,2026-03-02,replenishment_order,F1,DC_E,Product3,174
60,2026-03-02,replenishment_order,F1,DC_E,Product4,169
60,2026-03-02,replenishment_order,F1,DC_E,Product5,384
61,2026-03-09,replenishment_order,F1,DC_W,Product1,108
61,2026-03-09,replenishment_order,F1,DC_W,Product2,141
61,2026-03-09,replenishment_order,F1,DC_W,Product3,271
61,2026-03-09,replenishment_order,F1,DC_W,Product4,321
61,2026-03-09,replenishment_order,F1,DC_W,Product5,261
61,2026-03-09,replenishment_order,F1,DC_C,Product1,206
61,2026-03-09,replenishment_order,F1,DC_C,Product2,393
61,2026-03-09,replenishment_order,F1,DC_C,Product3,311
61,2026-03-09,replenishment_order,F1,DC_C,Product4,349
61,2026-03-09,replenishment_order,F1,DC_C,Product5,112
61,2026-03-09,replenishment_order,F1,DC_E,Product1,170
61,2026-03-09,replenishment_order,F1,DC_E,Product2,212
61,2026-03-09,replenishment_order,F1,DC_E,Product3,154
61,2026-03-09,replenishment_order,F1,DC_E,Product4,121
61,2026-03-09,replenishment_order,F1,DC_E,Product5,167
