week,week_start,action_type,origin,destination,product,qty
32,2023-08-14,replenishment_order,F1,DC_W,P2,140
32,2023-08-14,replenishment_order,F1,DC_W,P3,346
32,2023-08-14,replenishment_order,F1,DC_W,P4,376
32,2023-08-14,replenishment_order,F1,DC_W,P5,337
32,2023-08-14,replenishment_order,F1,DC_C,P1,160
32,2023-08-14,replenishment_order,F1,DC_C,P2,223
32,2023-08-14,replenishment_order,F1,DC_C,P3,280
32,2023-08-14,replenishment_order,F1,DC_C,P4,148
32,2023-08-14,replenishment_order,F1,DC_C,P5,163
32,2023-08-14,replenishment_order,F1,DC_E,P1,184
32,2023-08-14,replenishment_order,F1,DC_E,P2,252
32,2023-08-14,replenishment_order,F1,DC_E,P3,253
32,2023-08-14,replenishment_order,F1,DC_E,P4,344
32,2023-08-14,replenishment_order,F1,DC_E,P5,325
33,2023-08-21,replenishment_order,F1,DC_W,P1,374
33,2023-08-21,replenishment_order,F1,DC_W,P2,349
33,2023-08-21,replenishment_order,F1,DC_W,P3,176
33,2023-08-21,replenishment_order,F1,DC_W,P4,199
33,2023-08-21,replenishment_order,F1,DC_W,P5,250
33,2023-08-21,replenishment_order,F1,DC_C,P1,104
33,2023-08-21,replenishment_order,F1,DC_C,P2,371
33,2023-08-21,replenishment_order,F1,DC_C,P3,113
33,2023-08-21,replenishment_order,F1,DC_C,P4,196
33,2023-08-21,replenishment_order,F1,DC_C,P5,270
33,2023-08-21,replenishment_order,F1,DC_E,P1,255
33,2023-08-21,replenishment_order,F1,DC_E,P2,296
33,2023-08-21,replenishment_order,F1,DC_E,P3,258
33,2023-08-21,replenishment_order,F1,DC_E,P4,168
33,2023-08-21,replenishment_order,F1,DC_E,P5,160
34,2023-08-28,replenishment_order,F1,DC_W,P1,372
34,2023-08-28,replenishment_order,F1,DC_W,P2,179
34,2023-08-28,replenishment_order,F1,DC_W,P3,184
34,2023-08-28,replenishment_order,F1,DC_W,P4,223
34,2023-08-28,replenishment_order,F1,DC_W,P5,141
34,2023-08-28,replenishment_order,F1,DC_C,P1,252
34,2023-08-28,replenishment_order,F1,DC_C,P2,299
34,2023-08-28,replenishment_order,F1,DC_C,P3,335
34,2023-08-28,replenishment_order,F1,DC_C,P4,313
34,2023-08-28,replenishment_order,F1,DC_C,P5,144
34,2023-08-28,replenishment_order,F1,DC_E,P1,236
34,2023-08-28,replenishment_order,F1,DC_E,P2,111
34,2023-08-28,replenishment_order,F1,DC_E,P3,105
34,2023-08-28,replenishment_order,F1,DC_E,P4,232
34,2023-08-28,replenishment_order,F1,DC_E,P5,175
35,2023-09-04,replenishment_order,F1,DC_W,P1,305
35,2023-09-04,replenishment_order,F1,DC_W,P2,317
35,2023-09-04,replenishment_order,F1,DC_W,P3,368
35,2023-09-04,replenishment_order,F1,DC_W,P4,328
35,2023-09-04,replenishment_order,F1,DC_W,P5,114
35,2023-09-04,replenishment_order,F1,DC_C,P1,211
35,2023-09-04,replenishment_order,F1,DC_C,P2,181
35,2023-09-04,replenishment_order,F1,DC_C,P3,215
35,2023-09-04,replenishment_order,F1,DC_C,P4,148
35,2023-09-04,replenishment_order,F1,DC_C,P5,129
35,2023-09-04,replenishment_order,F1,DC_E,P1,256
35,2023-09-04,replenishment_order,F1,DC_E,P2,316
35,2023-09-04,replenishment_order,F1,DC_E,P3,310
35,2023-09-04,replenishment_order,F1,DC_E,P4,235
35,2023-09-04,replenishment_order,F1,DC_E,P5,256
36,2023-09-11,replenishment_order,F1,DC_W,P1,254
36,2023-09-11,replenishment_order,F1,DC_W,P2,307
36,2023-09-11,replenishment_order,F1,DC_W,P3,114
36,2023-09-11,replenishment_order,F1,DC_W,P4,312
36,2023-09-11,replenishment_order,F1,DC_W,P5,274
36,2023-09-11,replenishment_order,F1,DC_C,P1,159
36,2023-09-11,replenishment_order,F1,DC_C,P2,114
36,2023-09-11,replenishment_order,F1,DC_C,P3,132
36,2023-09-11,replenishment_order,F1,DC_C,P4,257
36,2023-09-11,replenishment_order,F1,DC_C,P5,327
36,2023-09-11,replenishment_order,F1,DC_E,P1,200
36,2023-09-11,replenishment_order,F1,DC_E,P2,213
36,2023-09-11,replenishment_order,F1,DC_E,P3,380
36,2023-09-11,replenishment_order,F1,DC_E,P4,163
36,2023-09-11,replenishment_order,F1,DC_E,P5,131
37,2023-09-18,replenishment_order,F1,DC_W,P1,203
37,2023-09-18,replenishment_order,F1,DC_W,P2,323
37,2023-09-18,replenishment_order,F1,DC_W,P3,287
37,2023-09-18,replenishment_order,F1,DC_W,P4,224
37,2023-09-18,replenishment_order,F1,DC_W,P5,389
37,2023-09-18,replenishment_order,F1,DC_C,P1,320
37,2023-09-18,replenishment_order,F1,DC_C,P2,118
37,2023-09-18,replenishment_order,F1,DC_C,P3,323
37,2023-09-18,replenishment_order,F1,DC_C,P4,107
37,2023-09-18,replenishment_order,F1,DC_C,P5,295
37,2023-09-18,replenishment_order,F1,DC_E,P1,163
37,2023-09-18,replenishment_order,F1,DC_E,P2,308
37,2023-09-18,replenishment_order,F1,DC_E,P3,192
37,2023-09-18,replenishment_order,F1,DC_E,P4,361
37,2023-09-18,replenishment_order,F1,DC_E,P5,201
38,2023-09-25,replenishment_order,F1,DC_W,P1,285
38,2023-09-25,replenishment_order,F1,DC_W,P2,185
38,2023-09-25,replenishment_order,F1,DC_W,P3,375
38,2023-09-25,replenishment_order,F1,DC_W,P4,334
38,2023-09-25,replenishment_order,F1,DC_W,P5,172
38,2023-09-25,replenishment_order,F1,DC_C,P1,384
38,2023-09-25,replenishment_order,F1,DC_C,P2,207
38,2023-09-25,replenishment_order,F1,DC_C,P3,295
38,2023-09-25,replenishment_order,F1,DC_C,P4,322
38,2023-09-25,replenishment_order,F1,DC_C,P5,106
38,2023-09-25,replenishment_order,F1,DC_E,P1,387
38,2023-09-25,replenishment_order,F1,DC_E,P2,203
38,2023-09-25,replenishment_order,F1,DC_E,P3,156
38,2023-09-25,replenishment_order,F1,DC_E,P4,355
38,2023-09-25,replenishment_order,F1,DC_E,P5,310
39,2023-10-02,replenishment_order,F1,DC_W,P1,126
39,2023-10-02,replenishment_order,F1,DC_W,P2,135
39,2023-10-02,replenishment_order,F1,DC_W,P3,314
39,2023-10-02,replenishment_order,F1,DC_W,P4,122
39,2023-10-02,replenishment_order,F1,DC_W,P5,375
39,2023-10-02,replenishment_order,F1,DC_C,P1,322
39,2023-10-02,replenishment_order,F1,DC_C,P2,200
39,2023-10-02,replenishment_order,F1,DC_C,P3,208
39,2023-10-02,replenishment_order,F1,DC_C,P4,251
39,2023-10-02,replenishment_order,F1,DC_C,P5,208
39,2023-10-02,replenishment_order,F1,DC_E,P1,335
39,2023-10-02,replenishment_order,F1,DC_E,P2,392
39,2023-10-02,replenishment_order,F1,DC_E,P3,275
39,2023-10-02,replenishment_order,F1,DC_E,P4,233
39,2023-10-02,replenishment_order,F1,DC_E,P5,166
40,2023-10-09,replenishment_order,F1,DC_W,P1,296
40,2023-10-09,replenishment_order,F1,DC_W,P2,305
40,2023-10-09,replenishment_order,F1,DC_W,P3,305
40,2023-10-09,replenishment_order,F1,DC_W,P4,108
40,2023-10-09,replenishment_order,F1,DC_W,P5,369
40,2023-10-09,replenishment_order,F1,DC_C,P1,201
40,2023-10-09,replenishment_order,F1,DC_C,P2,323
40,2023-10-09,replenishment_order,F1,DC_C,P3,327
40,2023-10-09,replenishment_order,F1,DC_C,P4,295
40,2023-10-09,replenishment_order,F1,DC_C,P5,218
40,2023-10-09,replenishment_order,F1,DC_E,P1,282
40,2023-10-09,replenishment_order,F1,DC_E,P2,112
40,2023-10-09,replenishment_order,F1,DC_E,P3,328
40,2023-10-09,replenishment_order,F1,DC_E,P4,129
40,2023-10-09,replenishment_order,F1,DC_E,P5,219
41,2023-10-16,replenishment_order,F1,DC_W,P1,131
41,2023-10-16,replenishment_order,F1,DC_W,P2,351
41,2023-10-16,replenishment_order,F1,DC_W,P3,265
41,2023-10-16,replenishment_order,F1,DC_W,P4,307
41,2023-10-16,replenishment_order,F1,DC_W,P5,304
41,2023-10-16,replenishment_order,F1,DC_C,P1,352
41,2023-10-16,replenishment_order,F1,DC_C,P2,139
41,2023-10-16,replenishment_order,F1,DC_C,P3,297
41,2023-10-16,replenishment_order,F1,DC_C,P4,272
41,2023-10-16,replenishment_order,F1,DC_C,P5,109
41,2023-10-16,replenishment_order,F1,DC_E,P1,160
41,2023-10-16,replenishment_order,F1,DC_E,P2,180
41,2023-10-16,replenishment_order,F1,DC_E,P3,121
41,2023-10-16,replenishment_order,F1,DC_E,P4,206
41,2023-10-16,replenishment_order,F1,DC_E,P5,108
42,2023-10-23,replenishment_order,F1,DC_W,P1,265
42,2023-10-23,replenishment_order,F1,DC_W,P2,163
42,2023-10-23,replenishment_order,F1,DC_W,P3,186
42,2023-10-23,replenishment_order,F1,DC_W,P4,373
42,2023-10-23,replenishment_order,F1,DC_W,P5,250
42,2023-10-23,replenishment_order,F1,DC_C,P1,180
42,2023-10-23,replenishment_order,F1,DC_C,P2,279
42,2023-10-23,replenishment_order,F1,DC_C,P3,160
42,2023-10-23,replenishment_order,F1,DC_C,P4,122
42,2023-10-23,replenishment_order,F1,DC_C,P5,106
42,2023-10-23,replenishment_order,F1,DC_E,P1,385
42,2023-10-23,replenishment_order,F1,DC_E,P2,317
42,2023-10-23,replenishment_order,F1,DC_E,P3,339
42,2023-10-23,replenishment_order,F1,DC_E,P4,394
42,2023-10-23,replenishment_order,F1,DC_E,P5,379
43,2023-10-30,replenishment_order,F1,DC_W,P1,321
43,2023-10-30,replenishment_order,F1,DC_W,P2,308
43,2023-10-30,replenishment_order,F1,DC_W,P3,201
43,2023-10-30,replenishment_order,F1,DC_W,P4,131
43,2023-10-30,replenishment_order,F1,DC_W,P5,272
43,2023-10-30,replenishment_order,F1,DC_C,P1,272
43,2023-10-30,replenishment_order,F1,DC_C,P2,385
43,2023-10-30,replenishment_order,F1,DC_C,P3,232
43,2023-10-30,replenishment_order,F1,DC_C,P4,307
43,2023-10-30,replenishment_order,F1,DC_C,P5,272
43,2023-10-30,replenishment_order,F1,DC_E,P1,153
43,2023-10-30,replenishment_order,F1,DC_E,P2,277
43,2023-10-30,replenishment_order,F1,DC_E,P3,262
43,2023-10-30,replenishment_order,F1,DC_E,P4,248
43,2023-10-30,replenishment_order,F1,DC_E,P5,254
44,2023-11-06,replenishment_order,F1,DC_W,P1,149
44,2023-11-06,replenishment_order,F1,DC_W,P2,239
44,2023-11-06,replenishment_order,F1,DC_W,P3,281
44,2023-11-06,replenishment_order,F1,DC_W,P4,246
44,2023-11-06,replenishment_order,F1,DC_W,P5,246
44,2023-11-06,replenishment_order,F1,DC_C,P1,123
44,2023-11-06,replenishment_order,F1,DC_C,P2,157
44,2023-11-06,replenishment_order,F1,DC_C,P3,196
44,2023-11-06,replenishment_order,F1,DC_C,P4,225
44,2023-11-06,replenishment_order,F1,DC_C,P5,278
44,2023-11-06,replenishment_order,F1,DC_E,P1,359
44,2023-11-06,replenishment_order,F1,DC_E,P2,147
44,2023-11-06,replenishment_order,F1,DC_E,P3,104
44,2023-11-06,replenishment_order,F1,DC_E,P4,234
44,2023-11-06,replenishment_order,F1,DC_E,P5,229
45,2023-11-13,replenishment_order,F1,DC_W,P1,265
45,2023-11-13,replenishment_order,F1,DC_W,P2,349
45,2023-11-13,replenishment_order,F1,DC_W,P3,340
45,2023-11-13,replenishment_order,F1,DC_W,P4,130
45,2023-11-13,replenishment_order,F1,DC_W,P5,380
45,2023-11-13,replenishment_order,F1,DC_C,P1,133
45,2023-11-13,replenishment_order,F1,DC_C,P2,290
45,2023-11-13,replenishment_order,F1,DC_C,P3,301
45,2023-11-13,replenishment_order,F1,DC_C,P4,303
45,2023-11-13,replenishment_order,F1,DC_C,P5,179
45,2023-11-13,replenishment_order,F1,DC_E,P1,199
45,2023-11-13,replenishment_order,F1,DC_E,P2,264
45,2023-11-13,replenishment_order,F1,DC_E,P3,159
45,2023-11-13,replenishment_order,F1,DC_E,P4,106
45,2023-11-13,replenishment_order,F1,DC_E,P5,268
46,2023-11-20,replenishment_order,F1,DC_W,P1,239
46,2023-11-20,replenishment_order,F1,DC_W,P2,297
46,2023-11-20,replenishment_order,F1,DC_W,P3,144
46,2023-11-20,replenishment_order,F1,DC_W,P4,352
46,2023-11-20,replenishment_order,F1,DC_W,P5,143
46,2023-11-20,replenishment_order,F1,DC_C,P1,367
46,2023-11-20,replenishment_order,F1,DC_C,P2,234
46,2023-11-20,replenishment_order,F1,DC_C,P3,264
46,2023-11-20,replenishment_order,F1,DC_C,P4,368
46,2023-11-20,replenishment_order,F1,DC_C,P5,189
46,2023-11-20,replenishment_order,F1,DC_E,P1,154
46,2023-11-20,replenishment_order,F1,DC_E,P2,233
46,2023-11-20,replenishment_order,F1,DC_E,P3,173
46,2023-11-20,replenishment_order,F1,DC_E,P4,258
46,2023-11-20,replenishment_order,F1,DC_E,P5,182
47,2023-11-27,replenishment_order,F1,DC_W,P1,359
47,2023-11-27,replenishment_order,F1,DC_W,P2,282
47,2023-11-27,replenishment_order,F1,DC_W,P3,100
47,2023-11-27,replenishment_order,F1,DC_W,P4,341
47,2023-11-27,replenishment_order,F1,DC_W,P5,199
47,2023-11-27,replenishment_order,F1,DC_C,P1,196
47,2023-11-27,replenishment_order,F1,DC_C,P2,214
47,2023-11-27,replenishment_order,F1,DC_C,P3,289
47,2023-11-27,replenishment_order,F1,DC_C,P4,232
47,2023-11-27,replenishment_order,F1,DC_C,P5,288
47,2023-11-27,replenishment_order,F1,DC_E,P1,144
47,2023-11-27,replenishment_order,F1,DC_E,P2,391
47,2023-11-27,replenishment_order,F1,DC_E,P3,318
47,2023-11-27,replenishment_order,F1,DC_E,P4,175
47,2023-11-27,replenishment_order,F1,DC_E,P5,317
48,2023-12-04,replenishment_order,F1,DC_W,P1,272
48,2023-12-04,replenishment_order,F1,DC_W,P2,132
48,2023-12-04,replenishment_order,F1,DC_W,P3,153
48,2023-12-04,replenishment_order,F1,DC_W,P4,112
48,2023-12-04,replenishment_order,F1,DC_W,P5,342
48,2023-12-04,replenishment_order,F1,DC_C,P1,265
48,2023-12-04,replenishment_order,F1,DC_C,P2,195
48,2023-12-04,replenishment_order,F1,DC_C,P3,137
48,2023-12-04,replenishment_order,F1,DC_C,P4,245
48,2023-12-04,replenishment_order,F1,DC_C,P5,257
48,2023-12-04,replenishment_order,F1,DC_E,P1,310
48,2023-12-04,replenishment_order,F1,DC_E,P2,390
48,2023-12-04,replenishment_order,F1,DC_E,P3,230
48,2023-12-04,replenishment_order,F1,DC_E,P4,221
48,2023-12-04,replenishment_order,F1,DC_E,P5,210
49,2023-12-11,replenishment_order,F1,DC_W,P1,348
49,2023-12-11,replenishment_order,F1,DC_W,P2,146
49,2023-12-11,replenishment_order,F1,DC_W,P3,203
49,2023-12-11,replenishment_order,F1,DC_W,P4,317
49,2023-12-11,replenishment_order,F1,DC_W,P5,104
49,2023-12-11,replenishment_order,F1,DC_C,P1,186
49,2023-12-11,replenishment_order,F1,DC_C,P2,292
49,2023-12-11,replenishment_order,F1,DC_C,P3,155
49,2023-12-11,replenishment_order,F1,DC_C,P4,190
49,2023-12-11,replenishment_order,F1,DC_C,P5,245
49,2023-12-11,replenishment_order,F1,DC_E,P1,226
49,2023-12-11,replenishment_order,F1,DC_E,P2,131
49,2023-12-11,replenishment_order,F1,DC_E,P3,381
49,2023-12-11,replenishment_order,F1,DC_E,P4,113
49,2023-12-11,replenishment_order,F1,DC_E,P5,324
50,2023-12-18,replenishment_order,F1,DC_W,P1,121
50,2023-12-18,replenishment_order,F1,DC_W,P2,240
50,2023-12-18,replenishment_order,F1,DC_W,P3,152
50,2023-12-18,replenishment_order,F1,DC_W,P4,142
50,2023-12-18,replenishment_order,F1,DC_W,P5,137
50,2023-12-18,replenishment_order,F1,DC_C,P1,235
50,2023-12-18,replenishment_order,F1,DC_C,P2,254
50,2023-12-18,replenishment_order,F1,DC_C,P3,140
50,2023-12-18,replenishment_order,F1,DC_C,P4,393
50,2023-12-18,replenishment_order,F1,DC_C,P5,177
50,2023-12-18,replenishment_order,F1,DC_E,P1,237
50,2023-12-18,replenishment_order,F1,DC_E,P2,164
50,2023-12-18,replenishment_order,F1,DC_E,P3,248
50,2023-12-18,replenishment_order,F1,DC_E,P4,326
50,2023-12-18,replenishment_order,F1,DC_E,P5,256
51,2023-12-25,replenishment_order,F1,DC_W,P1,185
51,2023-12-25,replenishment_order,F1,DC_W,P2,174
51,2023-12-25,replenishment_order,F1,DC_W,P3,327
51,2023-12-25,replenishment_order,F1,DC_W,P4,135
51,2023-12-25,replenishment_order,F1,DC_W,P5,210
51,2023-12-25,replenishment_order,F1,DC_C,P1,145
51,2023-12-25,replenishment_order,F1,DC_C,P2,177
51,2023-12-25,replenishment_order,F1,DC_C,P3,145
51,2023-12-25,replenishment_order,F1,DC_C,P4,366
51,2023-12-25,replenishment_order,F1,DC_C,P5,319
51,2023-12-25,replenishment_order,F1,DC_E,P1,268
51,2023-12-25,replenishment_order,F1,DC_E,P2,167
51,2023-12-25,replenishment_order,F1,DC_E,P3,253
51,2023-12-25,replenishment_order,F1,DC_E,P4,256
51,2023-12-25,replenishment_order,F1,DC_E,P5,277
52,2024-01-01,replenishment_order,F1,DC_W,P1,118
52,2024-01-01,replenishment_order,F1,DC_W,P2,391
52,2024-01-01,replenishment_order,F1,DC_W,P3,239
52,2024-01-01,replenishment_order,F1,DC_W,P4,377
52,2024-01-01,replenishment_order,F1,DC_W,P5,102
52,2024-01-01,replenishment_order,F1,DC_C,P1,174
52,2024-01-01,replenishment_order,F1,DC_C,P2,131
52,2024-01-01,replenishment_order,F1,DC_C,P3,330
52,2024-01-01,replenishment_order,F1,DC_C,P4,196
52,2024-01-01,replenishment_order,F1,DC_C,P5,352
52,2024-01-01,replenishment_order,F1,DC_E,P1,349
52,2024-01-01,replenishment_order,F1,DC_E,P2,300
52,2024-01-01,replenishment_order,F1,DC_E,P3,299
52,2024-01-01,replenishment_order,F1,DC_E,P4,310
52,2024-01-01,replenishment_order,F1,DC_E,P5,302
53,2024-01-08,replenishment_order,F1,DC_W,P1,216
53,2024-01-08,replenishment_order,F1,DC_W,P2,304
53,2024-01-08,replenishment_order,F1,DC_W,P3,369
53,2024-01-08,replenishment_order,F1,DC_W,P4,199
53,2024-01-08,replenishment_order,F1,DC_W,P5,383
53,2024-01-08,replenishment_order,F1,DC_C,P1,104
53,2024-01-08,replenishment_order,F1,DC_C,P2,204
53,2024-01-08,replenishment_order,F1,DC_C,P3,139
53,2024-01-08,replenishment_order,F1,DC_C,P4,137
53,2024-01-08,replenishment_order,F1,DC_C,P5,344
53,2024-01-08,replenishment_order,F1,DC_E,P1,375
53,2024-01-08,replenishment_order,F1,DC_E,P2,333
53,2024-01-08,replenishment_order,F1,DC_E,P3,392
53,2024-01-08,replenishment_order,F1,DC_E,P4,164
53,2024-01-08,replenishment_order,F1,DC_E,P5,142
54,2024-01-15,replenishment_order,F1,DC_W,P1,256
54,2024-01-15,replenishment_order,F1,DC_W,P2,348
54,2024-01-15,replenishment_order,F1,DC_W,P3,111
54,2024-01-15,replenishment_order,F1,DC_W,P4,398
54,2024-01-15,replenishment_order,F1,DC_W,P5,280
54,2024-01-15,replenishment_order,F1,DC_C,P1,393
54,2024-01-15,replenishment_order,F1,DC_C,P2,209
54,2024-01-15,replenishment_order,F1,DC_C,P3,237
54,2024-01-15,replenishment_order,F1,DC_C,P4,325
54,2024-01-15,replenishment_order,F1,DC_C,P5,337
54,2024-01-15,replenishment_order,F1,DC_E,P1,169
54,2024-01-15,replenishment_order,F1,DC_E,P2,378
54,2024-01-15,replenishment_order,F1,DC_E,P3,360
54,2024-01-15,replenishment_order,F1,DC_E,P4,105
54,2024-01-15,replenishment_order,F1,DC_E,P5,138
55,2024-01-22,replenishment_order,F1,DC_W,P1,248
55,2024-01-22,replenishment_order,F1,DC_W,P2,238
55,2024-01-22,replenishment_order,F1,DC_W,P3,312
55,2024-01-22,replenishment_order,F1,DC_W,P4,126
55,2024-01-22,replenishment_order,F1,DC_W,P5,293
55,2024-01-22,replenishment_order,F1,DC_C,P1,284
55,2024-01-22,replenishment_order,F1,DC_C,P2,170
55,2024-01-22,replenishment_order,F1,DC_C,P3,262
55,2024-01-22,replenishment_order,F1,DC_C,P4,166
55,2024-01-22,replenishment_order,F1,DC_C,P5,144
55,2024-01-22,replenishment_order,F1,DC_E,P1,271
55,2024-01-22,replenishment_order,F1,DC_E,P2,393
55,2024-01-22,replenishment_order,F1,DC_E,P3,171
55,2024-01-22,replenishment_order,F1,DC_E,P4,206
55,2024-01-22,replenishment_order,F1,DC_E,P5,176
56,2024-01-29,replenishment_order,F1,DC_W,P1,179
56,2024-01-29,replenishment_order,F1,DC_W,P2,221
56,2024-01-29,replenishment_order,F1,DC_W,P3,310
56,2024-01-29,replenishment_order,F1,DC_W,P4,111
56,2024-01-29,replenishment_order,F1,DC_W,P5,387
56,2024-01-29,replenishment_order,F1,DC_C,P1,113
56,2024-01-29,replenishment_order,F1,DC_C,P2,364
56,2024-01-29,replenishment_order,F1,DC_C,P3,368
56,2024-01-29,replenishment_order,F1,DC_C,P4,257
56,2024-01-29,replenishment_order,F1,DC_C,P5,141
56,2024-01-29,replenishment_order,F1,DC_E,P1,269
56,2024-01-29,replenishment_order,F1,DC_E,P2,288
56,2024-01-29,replenishment_order,F1,DC_E,P3,357
56,2024-01-29,replenishment_order,F1,DC_E,P4,265
56,2024-01-29,replenishment_order,F1,DC_E,P5,223
57,2024-02-05,replenishment_order,F1,DC_W,P1,351
57,2024-02-05,replenishment_order,F1,DC_W,P2,394
57,2024-02-05,replenishment_order,F1,DC_W,P3,293
57,2024-02-05,replenishment_order,F1,DC_W,P4,362
57,2024-02-05,replenishment_order,F1,DC_W,P5,279
57,2024-02-05,replenishment_order,F1,DC_C,P1,306
57,2024-02-05,replenishment_order,F1,DC_C,P2,306
57,2024-02-05,replenishment_order,F1,DC_C,P3,311
57,2024-02-05,replenishment_order,F1,DC_C,P4,196
57,2024-02-05,replenishment_order,F1,DC_C,P5,272
57,2024-02-05,replenishment_order,F1,DC_E,P1,278
57,2024-02-05,replenishment_order,F1,DC_E,P2,194
57,2024-02-05,replenishment_order,F1,DC_E,P3,204
57,2024-02-05,replenishment_order,F1,DC_E,P4,328
57,2024-02-05,replenishment_order,F1,DC_E,P5,274
58,2024-02-12,replenishment_order,F1,DC_W,P1,144
58,2024-02-12,replenishment_order,F1,DC_W,P2,351
58,2024-02-12,replenishment_order,F1,DC_W,P3,364
58,2024-02-12,replenishment_order,F1,DC_W,P4,239
58,2024-02-12,replenishment_order,F1,DC_W,P5,162
58,2024-02-12,replenishment_order,F1,DC_C,P1,384
58,2024-02-12,replenishment_order,F1,DC_C,P2,364
58,2024-02-12,replenishment_order,F1,DC_C,P3,173
58,2024-02-12,replenishment_order,F1,DC_C,P4,128
58,2024-02-12,replenishment_order,F1,DC_C,P5,232
58,2024-02-12,replenishment_order,F1,DC_E,P1,302
58,2024-02-12,replenishment_order,F1,DC_E,P2,152
58,2024-02-12,replenishment_order,F1,DC_E,P3,253
58,2024-02-12,replenishment_order,F1,DC_E,P4,227
58,2024-02-12,replenishment_order,F1,DC_E,P5,367
59,2024-02-19,replenishment_order,F1,DC_W,P1,228
59,2024-02-19,replenishment_order,F1,DC_W,P2,260
59,2024-02-19,replenishment_order,F1,DC_W,P3,386
59,2024-02-19,replenishment_order,F1,DC_W,P4,189
59,2024-02-19,replenishment_order,F1,DC_W,P5,186
59,2024-02-19,replenishment_order,F1,DC_C,P1,339
59,2024-02-19,replenishment_order,F1,DC_C,P2,183
59,2024-02-19,replenishment_order,F1,DC_C,P3,349
59,2024-02-19,replenishment_order,F1,DC_C,P4,128
59,2024-02-19,replenishment_order,F1,DC_C,P5,133
59,2024-02-19,replenishment_order,F1,DC_E,P1,370
59,2024-02-19,replenishment_order,F1,DC_E,P2,262
59,2024-02-19,replenishment_order,F1,DC_E,P3,315
59,2024-02-19,replenishment_order,F1,DC_E,P4,167
59,2024-02-19,replenishment_order,F1,DC_E,P5,149
60,2024-02-26,replenishment_order,F1,DC_W,P1,350
60,2024-02-26,replenishment_order,F1,DC_W,P2,207
60,2024-02-26,replenishment_order,F1,DC_W,P3,236
60,2024-02-26,replenishment_order,F1,DC_W,P4,108
60,2024-02-26,replenishment_order,F1,DC_W,P5,215
60,2024-02-26,replenishment_order,F1,DC_C,P1,331
60,2024-02-26,replenishment_order,F1,DC_C,P2,346
60,2024-02-26,replenishment_order,F1,DC_C,P3,309
60,2024-02-26,replenishment_order,F1,DC_C,P4,307
60,2024-02-26,replenishment_order,F1,DC_C,P5,251
60,2024-02-26,replenishment_order,F1,DC_E,P1,261
60,2024-02-26,replenishment_order,F1,DC_E,P2,322
60,2024-02-26,replenishment_order,F1,DC_E,P3,174
60,2024-02-26,replenishment_order,F1,DC_E,P4,169
60,2024-02-26,replenishment_order,F1,DC_E,P5,384
61,2024-03-04,replenishment_order,F1,DC_W,P1,108
61,2024-03-04,replenishment_order,F1,DC_W,P2,141
61,2024-03-04,replenishment_order,F1,DC_W,P3,271
61,2024-03-04,replenishment_order,F1,DC_W,P4,321
61,2024-03-04,replenishment_order,F1,DC_W,P5,261
61,2024-03-04,replenishment_order,F1,DC_C,P1,206
61,2024-03-04,replenishment_order,F1,DC_C,P2,393
61,2024-03-04,replenishment_order,F1,DC_C,P3,311
61,2024-03-04,replenishment_order,F1,DC_C,P4,349
61,2024-03-04,replenishment_order,F1,DC_C,P5,112
61,2024-03-04,replenishment_order,F1,DC_E,P1,170
61,2024-03-04,replenishment_order,F1,DC_E,P2,212
61,2024-03-04,replenishment_order,F1,DC_E,P3,154
61,2024-03-04,replenishment_order,F1,DC_E,P4,121
61,2024-03-04,replenishment_order,F1,DC_E,P5,167
62,2024-03-11,replenishment_order,F1,DC_W,P1,260
62,2024-03-11,replenishment_order,F1,DC_W,P2,308
62,2024-03-11,replenishment_order,F1,DC_W,P3,332
62,2024-03-11,replenishment_order,F1,DC_W,P4,112
62,2024-03-11,replenishment_order,F1,DC_W,P5,228
62,2024-03-11,replenishment_order,F1,DC_C,P1,136
62,2024-03-11,replenishment_order,F1,DC_C,P2,229
62,2024-03-11,replenishment_order,F1,DC_C,P3,230
62,2024-03-11,replenishment_order,F1,DC_C,P4,249
62,2024-03-11,replenishment_order,F1,DC_C,P5,367
62,2024-03-11,replenishment_order,F1,DC_E,P1,341
62,2024-03-11,replenishment_order,F1,DC_E,P2,291
62,2024-03-11,replenishment_order,F1,DC_E,P3,365
62,2024-03-11,replenishment_order,F1,DC_E,P4,303
62,2024-03-11,replenishment_order,F1,DC_E,P5,345
63,2024-03-18,replenishment_order,F1,DC_W,P1,269
63,2024-03-18,replenishment_order,F1,DC_W,P2,257
63,2024-03-18,replenishment_order,F1,DC_W,P3,317
63,2024-03-18,replenishment_order,F1,DC_W,P4,105
63,2024-03-18,replenishment_order,F1,DC_W,P5,307
63,2024-03-18,replenishment_order,F1,DC_C,P1,380
63,2024-03-18,replenishment_order,F1,DC_C,P2,314
63,2024-03-18,replenishment_order,F1,DC_C,P3,111
63,2024-03-18,replenishment_order,F1,DC_C,P4,213
63,2024-03-18,replenishment_order,F1,DC_C,P5,342
63,2024-03-18,replenishment_order,F1,DC_E,P1,387
63,2024-03-18,replenishment_order,F1,DC_E,P2,211
63,2024-03-18,replenishment_order,F1,DC_E,P3,352
63,2024-03-18,replenishment_order,F1,DC_E,P4,359
63,2024-03-18,replenishment_order,F1,DC_E,P5,136
64,2024-03-25,replenishment_order,F1,DC_W,P1,353
64,2024-03-25,replenishment_order,F1,DC_W,P2,197
64,2024-03-25,replenishment_order,F1,DC_W,P3,277
